game_pk,date,year,status,home_team,away_team,home_score,away_score,home_probable_pitcher,away_probable_pitcher
716817,2023-08-28,2023,Final,Philadelphia Phillies,Los Angeles Angels,6.0,4.0,Taijuan Walker,Lucas Giolito
716808,2023-08-28,2023,Final,Detroit Tigers,New York Yankees,1.0,4.0,Reese Olson,Luis Severino
716815,2023-08-28,2023,Final,Baltimore Orioles,Chicago White Sox,9.0,0.0,Grayson Rodriguez,Michael Kopech
716816,2023-08-28,2023,Final,Toronto Blue Jays,Washington Nationals,6.0,3.0,Kevin Gausman,Josiah Gray
716814,2023-08-28,2023,Final,Boston Red Sox,Houston Astros,5.0,13.0,Chris Sale,Cristian Javier
716818,2023-08-28,2023,Final,New York Mets,Texas Rangers,3.0,4.0,Tylor Megill,Jon Gray
716813,2023-08-28,2023,Final,Minnesota Twins,Cleveland Guardians,10.0,6.0,Kenta Maeda,Xzavion Curry
716809,2023-08-28,2023,Final,St. Louis Cardinals,San Diego Padres,1.0,4.0,Adam Wainwright,Blake Snell
716810,2023-08-28,2023,Final,Chicago Cubs,Milwaukee Brewers,2.0,6.0,Jameson Taillon,Wade Miley
716811,2023-08-28,2023,Final,Kansas City Royals,Pittsburgh Pirates,0.0,5.0,Zack Greinke,Johan Oviedo
716812,2023-08-28,2023,Final,Colorado Rockies,Atlanta Braves,4.0,14.0,Austin Gomber,Bryce Elder
716804,2023-08-28,2023,Final,Seattle Mariners,Oakland Athletics,7.0,0.0,Bryan Woo,Kyle Muller
716823,2023-08-28,2023,Final,San Francisco Giants,Cincinnati Reds,4.0,1.0,Kyle Harrison,Andrew Abbott
716805,2023-08-28,2023,Final,Los Angeles Dodgers,Arizona Diamondbacks,7.0,4.0,Bobby Miller,Zac Gallen
716806,2023-08-29,2023,Final,Philadelphia Phillies,Los Angeles Angels,12.0,7.0,Michael Lorenzen,Tyler Anderson
716807,2023-08-29,2023,Final,Miami Marlins,Tampa Bay Rays,2.0,11.0,Sandy Alcantara,Aaron Civale
716795,2023-08-29,2023,Final,Detroit Tigers,New York Yankees,2.0,4.0,Tarik Skubal,Michael King
716800,2023-08-29,2023,Final,Baltimore Orioles,Chicago White Sox,9.0,3.0,Dean Kremer,Jesse Scholtens
716801,2023-08-29,2023,Final,Toronto Blue Jays,Washington Nationals,4.0,5.0,José Berríos,MacKenzie Gore
716802,2023-08-29,2023,Final,Boston Red Sox,Houston Astros,2.0,6.0,Brayan Bello,J.P. France
716799,2023-08-29,2023,Final,New York Mets,Texas Rangers,1.0,2.0,Jose Quintana,Andrew Heaney
716796,2023-08-29,2023,Final,Minnesota Twins,Cleveland Guardians,2.0,4.0,Pablo López,Gavin Williams
716797,2023-08-29,2023,Final,St. Louis Cardinals,San Diego Padres,6.0,5.0,Zack Thompson,Seth Lugo
716798,2023-08-29,2023,Final,Chicago Cubs,Milwaukee Brewers,1.0,0.0,Justin Steele,Corbin Burnes
716793,2023-08-29,2023,Final,Kansas City Royals,Pittsburgh Pirates,3.0,6.0,Cole Ragans,Colin Selby
716791,2023-08-29,2023,Final,Colorado Rockies,Atlanta Braves,1.0,3.0,Peter Lambert,Charlie Morton
716790,2023-08-29,2023,Final,Seattle Mariners,Oakland Athletics,1.0,3.0,Luke Weaver,Ken Waldichuk
716803,2023-08-29,2023,Final,San Francisco Giants,Cincinnati Reds,6.0,1.0,Alex Cobb,Brandon Williamson
716792,2023-08-29,2023,Final,Los Angeles Dodgers,Arizona Diamondbacks,9.0,1.0,Clayton Kershaw,Merrill Kelly
716787,2023-08-30,2023,Final,Philadelphia Phillies,Los Angeles Angels,8.0,10.0,Cristopher Sánchez,Reid Detmers
716786,2023-08-30,2023,Final,Baltimore Orioles,Chicago White Sox,5.0,10.0,Kyle Gibson,Dylan Cease
716784,2023-08-30,2023,Final,Minnesota Twins,Cleveland Guardians,2.0,5.0,Sonny Gray,Tanner Bibee
716782,2023-08-30,2023,Final,St. Louis Cardinals,San Diego Padres,5.0,4.0,Miles Mikolas,Rich Hill
716779,2023-08-30,2023,Final,Chicago Cubs,Milwaukee Brewers,3.0,2.0,Kyle Hendricks,Brandon Woodruff
716785,2023-08-30,2023,Final,Toronto Blue Jays,Washington Nationals,7.0,0.0,Chris Bassitt,Patrick Corbin
716789,2023-08-30,2023,Final,San Francisco Giants,Cincinnati Reds,1.0,4.0,Logan Webb,Hunter Greene
716794,2023-08-30,2023,Final,Boston Red Sox,Houston Astros,4.0,7.0,Kutter Crawford,Framber Valdez
716788,2023-08-30,2023,Final,Seattle Mariners,Oakland Athletics,5.0,4.0,Bryce Miller,Zach Neal
716783,2023-08-30,2023,Final,New York Mets,Texas Rangers,6.0,5.0,Denyi Reyes,Dane Dunning
716778,2023-08-30,2023,Final,Miami Marlins,Tampa Bay Rays,0.0,3.0,Jesús Luzardo,Zach Eflin
716781,2023-08-30,2023,Final,Detroit Tigers,New York Yankees,2.0,6.0,Brendan White,Gerrit Cole
716780,2023-08-30,2023,Final,Kansas City Royals,Pittsburgh Pirates,1.0,4.0,Angel Zerpa,Andre Jackson
716773,2023-08-30,2023,Final,Colorado Rockies,Atlanta Braves,3.0,7.0,Kyle Freeland,Darius Vines
716774,2023-08-30,2023,Final,Los Angeles Dodgers,Arizona Diamondbacks,7.0,0.0,Ryan Pepiot,Brandon Pfaadt
716775,2023-08-31,2023,Final,Detroit Tigers,New York Yankees,4.0,3.0,Matt Manning,Clarke Schmidt
716776,2023-08-31,2023,Final,Washington Nationals,Miami Marlins,1.0,6.0,Joan Adon,Braxton Garrett
716777,2023-08-31,2023,Final,San Diego Padres,San Francisco Giants,2.0,7.0,Pedro Avila,Jakob Junis
716768,2023-08-31,2023,Final,Los Angeles Dodgers,Atlanta Braves,7.0,8.0,Lance Lynn,Spencer Strider
718700,2023-09-01,2023,Final,Cincinnati Reds,Chicago Cubs,2.0,6.0,Graham Ashcraft,Jordan Wicks
716770,2023-09-01,2023,Final,Cincinnati Reds,Chicago Cubs,3.0,2.0,Lyon Richardson,Jose Cuas
716771,2023-09-01,2023,Final,Washington Nationals,Miami Marlins,5.0,8.0,Jake Irvin,Eury Pérez
716769,2023-09-01,2023,Final,New York Mets,Seattle Mariners,2.0,1.0,Kodai Senga,Logan Gilbert
716767,2023-09-01,2023,Final,Cleveland Guardians,Tampa Bay Rays,3.0,2.0,Cal Quantrill,Tyler Glasnow
716772,2023-09-01,2023,Final,Texas Rangers,Minnesota Twins,1.0,5.0,Max Scherzer,Joe Ryan
716764,2023-09-01,2023,Final,Kansas City Royals,Boston Red Sox,13.0,2.0,Jordan Lyles,James Paxton
716762,2023-09-01,2023,Final,Chicago White Sox,Detroit Tigers,2.0,4.0,Touki Toussaint,Eduardo Rodriguez
716763,2023-09-01,2023,Final,Houston Astros,New York Yankees,2.0,6.0,Justin Verlander,Carlos Rodón
716765,2023-09-01,2023,Final,Milwaukee Brewers,Philadelphia Phillies,7.0,5.0,Freddy Peralta,Zack Wheeler
716766,2023-09-01,2023,Final,St. Louis Cardinals,Pittsburgh Pirates,2.0,4.0,Dakota Hudson,Mitch Keller
716759,2023-09-01,2023,Final,Colorado Rockies,Toronto Blue Jays,9.0,13.0,Chris Flexen,Hyun Jin Ryu
716756,2023-09-01,2023,Final,Arizona Diamondbacks,Baltimore Orioles,4.0,2.0,Zach Davies,Cole Irvin
716758,2023-09-01,2023,Final,Oakland Athletics,Los Angeles Angels,9.0,2.0,JP Sears,Patrick Sandoval
716761,2023-09-01,2023,Final,San Diego Padres,San Francisco Giants,7.0,3.0,Michael Wacha,Tristan Beck
716757,2023-09-01,2023,Final,Los Angeles Dodgers,Atlanta Braves,3.0,6.0,Julio Urías,Max Fried
716760,2023-09-02,2023,Final,Washington Nationals,Miami Marlins,5.0,11.0,Trevor Williams,Johnny Cueto
716755,2023-09-02,2023,Final,Oakland Athletics,Los Angeles Angels,2.0,1.0,Paul Blackburn,Griffin Canning
716754,2023-09-02,2023,Final,Cleveland Guardians,Tampa Bay Rays,7.0,6.0,Logan Allen,Zack Littell
716753,2023-09-02,2023,Final,Cincinnati Reds,Chicago Cubs,2.0,1.0,Andrew Abbott,Javier Assad
716750,2023-09-02,2023,Final,Kansas City Royals,Boston Red Sox,5.0,9.0,Alec Marsh,Tanner Houck
716751,2023-09-02,2023,Final,New York Mets,Seattle Mariners,7.0,8.0,David Peterson,Luis Castillo
716749,2023-09-02,2023,Final,Chicago White Sox,Detroit Tigers,0.0,10.0,Mike Clevinger,Reese Olson
716746,2023-09-02,2023,Final,Houston Astros,New York Yankees,4.0,5.0,Hunter Brown,Luis Severino
716744,2023-09-02,2023,Final,St. Louis Cardinals,Pittsburgh Pirates,6.0,7.0,Drew Rom,Thomas Hatch
716752,2023-09-02,2023,Final,Texas Rangers,Minnesota Twins,7.0,9.0,Jordan Montgomery,Dallas Keuchel
716745,2023-09-02,2023,Final,Milwaukee Brewers,Philadelphia Phillies,7.0,5.0,Colin Rea,Aaron Nola
716747,2023-09-02,2023,Final,Arizona Diamondbacks,Baltimore Orioles,3.0,7.0,Slade Cecconi,Kyle Bradish
716748,2023-09-02,2023,Final,Colorado Rockies,Toronto Blue Jays,8.0,7.0,Ty Blach,Yusei Kikuchi
716743,2023-09-02,2023,Final,San Diego Padres,San Francisco Giants,6.0,1.0,Blake Snell,Kyle Harrison
716741,2023-09-02,2023,Final,Los Angeles Dodgers,Atlanta Braves,2.0,4.0,Emmet Sheehan,Bryce Elder
716738,2023-09-03,2023,Final,Cincinnati Reds,Chicago Cubs,7.0,15.0,Carson Spiers,Jameson Taillon
716736,2023-09-03,2023,Final,Milwaukee Brewers,Philadelphia Phillies,2.0,4.0,Wade Miley,Ranger Suarez
716740,2023-09-03,2023,Final,Washington Nationals,Miami Marlins,4.0,6.0,Josiah Gray,Sandy Alcantara
716742,2023-09-03,2023,Final,New York Mets,Seattle Mariners,6.0,3.0,Tylor Megill,George Kirby
716739,2023-09-03,2023,Final,Kansas City Royals,Boston Red Sox,3.0,7.0,Taylor Clarke,Chris Sale
716734,2023-09-03,2023,Final,Chicago White Sox,Detroit Tigers,2.0,3.0,Michael Kopech,Tarik Skubal
716733,2023-09-03,2023,Final,St. Louis Cardinals,Pittsburgh Pirates,6.0,4.0,Zack Thompson,Johan Oviedo
716737,2023-09-03,2023,Final,Texas Rangers,Minnesota Twins,6.0,5.0,Jon Gray,Kenta Maeda
716730,2023-09-03,2023,Final,Colorado Rockies,Toronto Blue Jays,5.0,7.0,Chase Anderson,Kevin Gausman
716731,2023-09-03,2023,Final,Oakland Athletics,Los Angeles Angels,10.0,6.0,Kyle Muller,Tyler Anderson
716732,2023-09-03,2023,Final,Arizona Diamondbacks,Baltimore Orioles,5.0,8.0,Zac Gallen,Jack Flaherty
716728,2023-09-03,2023,Final,San Diego Padres,San Francisco Giants,4.0,0.0,Seth Lugo,Alex Cobb
716729,2023-09-03,2023,Final,Cleveland Guardians,Tampa Bay Rays,2.0,6.0,Xzavion Curry,Taj Bradley
716725,2023-09-03,2023,Final,Los Angeles Dodgers,Atlanta Braves,3.0,1.0,Bobby Miller,Charlie Morton
716735,2023-09-03,2023,Final,Houston Astros,New York Yankees,1.0,6.0,Cristian Javier,Michael King
716681,2023-09-04,2023,Final,Kansas City Royals,Chicago White Sox,12.0,1.0,Cole Ragans,Jesse Scholtens
716723,2023-09-04,2023,Final,Chicago Cubs,San Francisco Giants,5.0,0.0,Justin Steele,Logan Webb
716724,2023-09-04,2023,Final,Texas Rangers,Houston Astros,6.0,13.0,Andrew Heaney,J.P. France
716726,2023-09-04,2023,Final,Oakland Athletics,Toronto Blue Jays,5.0,6.0,Luis Medina,José Berríos
716721,2023-09-04,2023,Final,Arizona Diamondbacks,Colorado Rockies,4.0,2.0,Merrill Kelly,Peter Lambert
716727,2023-09-04,2023,Final,Cincinnati Reds,Seattle Mariners,6.0,3.0,Tejay Antone,Bryan Woo
716722,2023-09-04,2023,Final,Tampa Bay Rays,Boston Red Sox,3.0,7.0,Aaron Civale,Brayan Bello
716719,2023-09-04,2023,Final,Cleveland Guardians,Minnesota Twins,6.0,20.0,Lucas Giolito,Pablo López
716718,2023-09-04,2023,Final,Pittsburgh Pirates,Milwaukee Brewers,4.0,2.0,Luis Ortiz,Corbin Burnes
716720,2023-09-04,2023,Final,San Diego Padres,Philadelphia Phillies,7.0,9.0,Rich Hill,Taijuan Walker
716713,2023-09-04,2023,Final,Los Angeles Angels,Baltimore Orioles,3.0,6.0,Kenny Rosenberg,Grayson Rodriguez
716717,2023-09-05,2023,Final,Cleveland Guardians,Minnesota Twins,3.0,8.0,Tanner Bibee,Sonny Gray
716714,2023-09-05,2023,Final,Pittsburgh Pirates,Milwaukee Brewers,3.0,7.0,Andre Jackson,Brandon Woodruff
716712,2023-09-05,2023,Final,Cincinnati Reds,Seattle Mariners,7.0,6.0,Connor Phillips,Bryce Miller
716716,2023-09-05,2023,Final,Tampa Bay Rays,Boston Red Sox,8.0,6.0,Zach Eflin,Kutter Crawford
716710,2023-09-05,2023,Final,Miami Marlins,Los Angeles Dodgers,6.0,3.0,Jesús Luzardo,Clayton Kershaw
716715,2023-09-05,2023,Final,Washington Nationals,New York Mets,5.0,11.0,Patrick Corbin,Jose Quintana
716711,2023-09-05,2023,Final,New York Yankees,Detroit Tigers,5.0,1.0,Gerrit Cole,Alex Faedo
716709,2023-09-05,2023,Final,Atlanta Braves,St. Louis Cardinals,6.0,10.0,Michael Soroka,Miles Mikolas
716708,2023-09-05,2023,Final,Chicago Cubs,San Francisco Giants,11.0,8.0,Kyle Hendricks,Ryan Walker
716704,2023-09-05,2023,Final,Kansas City Royals,Chicago White Sox,7.0,6.0,Brady Singer,Dylan Cease
716705,2023-09-05,2023,Final,Texas Rangers,Houston Astros,1.0,14.0,Nathan Eovaldi,Framber Valdez
716706,2023-09-05,2023,Final,Los Angeles Angels,Baltimore Orioles,4.0,5.0,Reid Detmers,Dean Kremer
716702,2023-09-05,2023,Final,Arizona Diamondbacks,Colorado Rockies,2.0,3.0,Brandon Pfaadt,Kyle Freeland
716707,2023-09-05,2023,Final,Oakland Athletics,Toronto Blue Jays,1.0,7.0,Ken Waldichuk,Chris Bassitt
716703,2023-09-05,2023,Final,San Diego Padres,Philadelphia Phillies,8.0,0.0,Pedro Avila,Michael Lorenzen
716697,2023-09-06,2023,Final,Pittsburgh Pirates,Milwaukee Brewers,5.0,4.0,Colin Selby,Freddy Peralta
716700,2023-09-06,2023,Final,Cleveland Guardians,Minnesota Twins,2.0,1.0,Gavin Williams,Joe Ryan
716699,2023-09-06,2023,Final,Chicago Cubs,San Francisco Giants,8.0,2.0,Jordan Wicks,Alex Wood
716698,2023-09-06,2023,Final,Oakland Athletics,Toronto Blue Jays,5.0,2.0,JP Sears,Hyun Jin Ryu
716692,2023-09-06,2023,Final,Arizona Diamondbacks,Colorado Rockies,12.0,5.0,Zach Davies,Chris Flexen
716691,2023-09-06,2023,Final,San Diego Padres,Philadelphia Phillies,1.0,5.0,Michael Wacha,Zack Wheeler
716693,2023-09-06,2023,Final,Cincinnati Reds,Seattle Mariners,4.0,8.0,Lyon Richardson,Logan Gilbert
716696,2023-09-06,2023,Final,Tampa Bay Rays,Boston Red Sox,3.0,1.0,Tyler Glasnow,Nick Pivetta
716695,2023-09-06,2023,Final,Miami Marlins,Los Angeles Dodgers,11.0,4.0,JT Chargois,Lance Lynn
716701,2023-09-06,2023,Final,Washington Nationals,New York Mets,3.0,2.0,Joan Adon,José Buttó
716694,2023-09-06,2023,Final,New York Yankees,Detroit Tigers,4.0,3.0,Clarke Schmidt,Matt Manning
716689,2023-09-06,2023,Final,Atlanta Braves,St. Louis Cardinals,6.0,11.0,Spencer Strider,Dakota Hudson
716688,2023-09-06,2023,Final,Kansas City Royals,Chicago White Sox,4.0,6.0,Jordan Lyles,Touki Toussaint
716687,2023-09-06,2023,Final,Texas Rangers,Houston Astros,3.0,12.0,Max Scherzer,Justin Verlander
716690,2023-09-06,2023,Final,Los Angeles Angels,Baltimore Orioles,3.0,10.0,Patrick Sandoval,Kyle Gibson
716683,2023-09-07,2023,Final,Tampa Bay Rays,Seattle Mariners,0.0,1.0,Zack Littell,Luis Castillo
716682,2023-09-07,2023,Final,Miami Marlins,Los Angeles Dodgers,0.0,10.0,Braxton Garrett,Ryan Pepiot
716686,2023-09-07,2023,Final,New York Yankees,Detroit Tigers,3.0,10.0,Carlos Rodón,Eduardo Rodriguez
716680,2023-09-07,2023,Final,Atlanta Braves,St. Louis Cardinals,8.0,5.0,Max Fried,Adam Wainwright
716685,2023-09-07,2023,Final,Chicago Cubs,Arizona Diamondbacks,2.0,6.0,Javier Assad,Ryne Nelson
716684,2023-09-07,2023,Final,Los Angeles Angels,Cleveland Guardians,3.0,2.0,Jhonathan Díaz,Cal Quantrill
716678,2023-09-08,2023,Final,Chicago Cubs,Arizona Diamondbacks,0.0,1.0,Jameson Taillon,Zac Gallen
716677,2023-09-08,2023,Final,Cincinnati Reds,St. Louis Cardinals,4.0,9.0,Andrew Abbott,Drew Rom
716671,2023-09-08,2023,Final,Tampa Bay Rays,Seattle Mariners,7.0,4.0,Taj Bradley,George Kirby
716675,2023-09-08,2023,Final,Detroit Tigers,Chicago White Sox,0.0,6.0,Reese Olson,Mike Clevinger
716676,2023-09-08,2023,Final,Washington Nationals,Los Angeles Dodgers,5.0,8.0,MacKenzie Gore,Emmet Sheehan
716679,2023-09-08,2023,Final,Philadelphia Phillies,Miami Marlins,2.0,3.0,Cristopher Sánchez,Eury Pérez
716670,2023-09-08,2023,Final,New York Yankees,Milwaukee Brewers,2.0,8.0,Luis Severino,Colin Rea
716673,2023-09-08,2023,Final,Toronto Blue Jays,Kansas City Royals,5.0,4.0,Yusei Kikuchi,Collin Snider
716672,2023-09-08,2023,Final,Boston Red Sox,Baltimore Orioles,2.0,11.0,Tanner Houck,Kyle Bradish
716674,2023-09-08,2023,Final,Atlanta Braves,Pittsburgh Pirates,8.0,2.0,Bryce Elder,Mitch Keller
716665,2023-09-08,2023,Final,Texas Rangers,Oakland Athletics,3.0,6.0,Jordan Montgomery,Paul Blackburn
716669,2023-09-08,2023,Final,Houston Astros,San Diego Padres,2.0,11.0,Hunter Brown,Blake Snell
716666,2023-09-08,2023,Final,Minnesota Twins,New York Mets,5.0,2.0,Dallas Keuchel,Kodai Senga
716667,2023-09-08,2023,Final,Los Angeles Angels,Cleveland Guardians,3.0,6.0,Griffin Canning,Logan Allen
716668,2023-09-08,2023,Final,San Francisco Giants,Colorado Rockies,9.0,8.0,Kyle Harrison,Ty Blach
716659,2023-09-09,2023,Final,New York Yankees,Milwaukee Brewers,2.0,9.0,Michael King,Wade Miley
716654,2023-09-09,2023,Final,Minnesota Twins,New York Mets,8.0,4.0,Kenta Maeda,David Peterson
716660,2023-09-09,2023,Final,Chicago Cubs,Arizona Diamondbacks,2.0,3.0,Justin Steele,Merrill Kelly
716661,2023-09-09,2023,Final,Toronto Blue Jays,Kansas City Royals,5.0,1.0,Kevin Gausman,James McArthur
716662,2023-09-09,2023,Final,Washington Nationals,Los Angeles Dodgers,7.0,6.0,Jake Irvin,Bobby Miller
716656,2023-09-09,2023,Final,Tampa Bay Rays,Seattle Mariners,7.0,5.0,Aaron Civale,Trent Thornton
716664,2023-09-09,2023,Final,Boston Red Sox,Baltimore Orioles,12.0,13.0,Chris Sale,Jack Flaherty
716653,2023-09-09,2023,Final,Philadelphia Phillies,Miami Marlins,8.0,4.0,Aaron Nola,Johnny Cueto
716658,2023-09-09,2023,Final,Detroit Tigers,Chicago White Sox,3.0,1.0,Tarik Skubal,José Ureña
716655,2023-09-09,2023,Final,Cincinnati Reds,St. Louis Cardinals,3.0,4.0,Carson Spiers,Zack Thompson
716657,2023-09-09,2023,Final,Texas Rangers,Oakland Athletics,3.0,2.0,Nathan Eovaldi,Sean Newcomb
716649,2023-09-09,2023,Final,Houston Astros,San Diego Padres,7.0,5.0,Cristian Javier,Seth Lugo
716651,2023-09-09,2023,Final,Atlanta Braves,Pittsburgh Pirates,4.0,8.0,Dylan Dodd,Johan Oviedo
716663,2023-09-09,2023,Final,San Francisco Giants,Colorado Rockies,9.0,1.0,Logan Webb,Chase Anderson
716650,2023-09-09,2023,Final,Los Angeles Angels,Cleveland Guardians,6.0,2.0,Tyler Anderson,Lucas Giolito
716643,2023-09-10,2023,Final,Philadelphia Phillies,Miami Marlins,4.0,5.0,Ranger Suarez,Steven Okert
716645,2023-09-10,2023,Final,Tampa Bay Rays,Seattle Mariners,6.0,3.0,Zach Eflin,Bryce Miller
716648,2023-09-10,2023,Final,Detroit Tigers,Chicago White Sox,3.0,2.0,Sawyer Gipson-Long,Jesse Scholtens
716652,2023-09-10,2023,Final,Boston Red Sox,Baltimore Orioles,7.0,3.0,Brayan Bello,Grayson Rodriguez
716647,2023-09-10,2023,Final,Washington Nationals,Los Angeles Dodgers,3.0,7.0,Trevor Williams,Ryan Yarbrough
716644,2023-09-10,2023,Final,Atlanta Braves,Pittsburgh Pirates,5.0,2.0,Allan Winans,Luis Ortiz
716646,2023-09-10,2023,Final,New York Yankees,Milwaukee Brewers,4.0,3.0,Gerrit Cole,Corbin Burnes
716641,2023-09-10,2023,Final,Toronto Blue Jays,Kansas City Royals,5.0,2.0,José Berríos,Cole Ragans
716642,2023-09-10,2023,Final,Cincinnati Reds,St. Louis Cardinals,7.0,1.0,Hunter Greene,Miles Mikolas
716640,2023-09-10,2023,Final,Houston Astros,San Diego Padres,12.0,2.0,J.P. France,Matt Waldron
716639,2023-09-10,2023,Final,Minnesota Twins,New York Mets,0.0,2.0,Pablo López,Tylor Megill
716638,2023-09-10,2023,Final,Chicago Cubs,Arizona Diamondbacks,5.0,2.0,Kyle Hendricks,Brandon Pfaadt
716637,2023-09-10,2023,Final,Texas Rangers,Oakland Athletics,9.0,4.0,Jon Gray,Luis Medina
716633,2023-09-10,2023,Final,Los Angeles Angels,Cleveland Guardians,2.0,1.0,Kenny Rosenberg,Tanner Bibee
716634,2023-09-10,2023,Final,San Francisco Giants,Colorado Rockies,6.0,3.0,Keaton Winn,Peter Lambert
717664,2023-09-11,2023,Final,Philadelphia Phillies,Atlanta Braves,8.0,10.0,Taijuan Walker,Charlie Morton
716590,2023-09-11,2023,Final,Philadelphia Phillies,Atlanta Braves,7.0,5.0,Michael Lorenzen,Kyle Wright
716635,2023-09-11,2023,Final,Pittsburgh Pirates,Washington Nationals,2.0,6.0,Andre Jackson,Patrick Corbin
716636,2023-09-11,2023,Final,Baltimore Orioles,St. Louis Cardinals,11.0,5.0,Dean Kremer,Dakota Hudson
716630,2023-09-11,2023,Final,Toronto Blue Jays,Texas Rangers,4.0,10.0,Chris Bassitt,Dane Dunning
716627,2023-09-11,2023,Final,New York Mets,Arizona Diamondbacks,3.0,4.0,Jose Quintana,Zach Davies
716629,2023-09-11,2023,Final,Minnesota Twins,Tampa Bay Rays,4.0,7.0,Sonny Gray,Tyler Glasnow
716626,2023-09-11,2023,Final,Milwaukee Brewers,Miami Marlins,12.0,0.0,Brandon Woodruff,Jesús Luzardo
716624,2023-09-11,2023,Final,Houston Astros,Oakland Athletics,0.0,4.0,Framber Valdez,Mason Miller
716625,2023-09-11,2023,Final,Colorado Rockies,Chicago Cubs,4.0,5.0,Kyle Freeland,Jordan Wicks
716623,2023-09-11,2023,Final,Seattle Mariners,Los Angeles Angels,5.0,8.0,Logan Gilbert,Reid Detmers
716632,2023-09-11,2023,Final,San Francisco Giants,Cleveland Guardians,5.0,4.0,Alex Cobb,Gavin Williams
716622,2023-09-11,2023,Final,Los Angeles Dodgers,San Diego Padres,8.0,11.0,Gavin Stone,Pedro Avila
716628,2023-09-11,2023,Final,Boston Red Sox,New York Yankees,,,Kutter Crawford,Clarke Schmidt
716631,2023-09-11,2023,Final,Chicago White Sox,Kansas City Royals,,,Dylan Cease,Brady Singer
716628,2023-09-12,2023,Final,Boston Red Sox,New York Yankees,2.0,3.0,Nick Pivetta,Randy Vásquez
716612,2023-09-12,2023,Final,Boston Red Sox,New York Yankees,1.0,4.0,Kutter Crawford,Carlos Rodón
716611,2023-09-12,2023,Final,Chicago White Sox,Kansas City Royals,6.0,2.0,Dylan Cease,Brady Singer
716631,2023-09-12,2023,Final,Chicago White Sox,Kansas City Royals,10.0,11.0,Touki Toussaint,Jordan Lyles
716620,2023-09-12,2023,Final,Pittsburgh Pirates,Washington Nationals,5.0,1.0,Bailey Falter,Joan Adon
716621,2023-09-12,2023,Final,Baltimore Orioles,St. Louis Cardinals,2.0,5.0,John Means,Adam Wainwright
716617,2023-09-12,2023,Final,Detroit Tigers,Cincinnati Reds,5.0,6.0,Joey Wentz,Brandon Williamson
716618,2023-09-12,2023,Final,Philadelphia Phillies,Atlanta Braves,6.0,7.0,Zack Wheeler,Max Fried
716616,2023-09-12,2023,Final,Toronto Blue Jays,Texas Rangers,3.0,6.0,Hyun Jin Ryu,Max Scherzer
716615,2023-09-12,2023,Final,New York Mets,Arizona Diamondbacks,7.0,4.0,José Buttó,Ryne Nelson
716613,2023-09-12,2023,Final,Minnesota Twins,Tampa Bay Rays,3.0,2.0,Joe Ryan,Zack Littell
716610,2023-09-12,2023,Final,Milwaukee Brewers,Miami Marlins,3.0,1.0,Freddy Peralta,JT Chargois
716614,2023-09-12,2023,Final,Houston Astros,Oakland Athletics,2.0,6.0,Justin Verlander,JP Sears
716609,2023-09-12,2023,Final,Colorado Rockies,Chicago Cubs,6.0,4.0,Chris Flexen,Javier Assad
716606,2023-09-12,2023,Final,Seattle Mariners,Los Angeles Angels,8.0,0.0,Bryan Woo,Patrick Sandoval
716619,2023-09-12,2023,Final,San Francisco Giants,Cleveland Guardians,1.0,3.0,Sean Manaea,Cal Quantrill
716608,2023-09-12,2023,Final,Los Angeles Dodgers,San Diego Padres,11.0,2.0,Lance Lynn,Michael Wacha
716607,2023-09-13,2023,Final,Minnesota Twins,Tampa Bay Rays,4.0,5.0,Dallas Keuchel,Taj Bradley
716599,2023-09-13,2023,Final,Colorado Rockies,Chicago Cubs,7.0,3.0,Ty Blach,Jameson Taillon
716605,2023-09-13,2023,Final,San Francisco Giants,Cleveland Guardians,6.0,5.0,Kyle Harrison,Logan Allen
716602,2023-09-13,2023,Final,Seattle Mariners,Los Angeles Angels,3.0,2.0,Luis Castillo,Andrew Wantz
716600,2023-09-13,2023,Final,Pittsburgh Pirates,Washington Nationals,7.0,6.0,Colin Selby,Jackson Rutledge
716604,2023-09-13,2023,Final,Baltimore Orioles,St. Louis Cardinals,0.0,1.0,Kyle Gibson,Drew Rom
716601,2023-09-13,2023,Final,Detroit Tigers,Cincinnati Reds,3.0,4.0,Eduardo Rodriguez,Connor Phillips
716603,2023-09-13,2023,Final,Philadelphia Phillies,Atlanta Braves,1.0,4.0,Cristopher Sánchez,Spencer Strider
716594,2023-09-13,2023,Final,Toronto Blue Jays,Texas Rangers,0.0,10.0,Yusei Kikuchi,Jordan Montgomery
716595,2023-09-13,2023,Final,New York Mets,Arizona Diamondbacks,7.0,1.0,Joey Lucchesi,Zac Gallen
716596,2023-09-13,2023,Final,Houston Astros,Oakland Athletics,6.0,2.0,Hunter Brown,Paul Blackburn
716598,2023-09-13,2023,Final,Chicago White Sox,Kansas City Royals,1.0,7.0,Mike Clevinger,Steven Cruz
716592,2023-09-13,2023,Final,Milwaukee Brewers,Miami Marlins,0.0,2.0,Trevor Megill,Braxton Garrett
716589,2023-09-13,2023,Final,Los Angeles Dodgers,San Diego Padres,1.0,6.0,Ryan Pepiot,Blake Snell
716597,2023-09-13,2023,Final,Boston Red Sox,New York Yankees,,,Tanner Houck,Clarke Schmidt
716591,2023-09-14,2023,Final,Pittsburgh Pirates,Washington Nationals,2.0,0.0,Mitch Keller,Josiah Gray
